/Users/snitil/Library/CloudStorage/OneDrive-McGillUniversity/McGill/U3/F2025/ECON302/innovationshowcase/src/sentiment_analysis.py:13: DeprecationWarning: 
Pyarrow will become a required dependency of pandas in the next major release of pandas (pandas 3.0),
2025-11-16 14:30:57,050 - INFO - ✓ completed Singapore 2013 (315 articles)
2025-11-16 14:30:57,050 - INFO - using guardian api for Singapore 2014
2025-11-16 14:30:57,050 - INFO - using guardian api key: 54917b96...
2025-11-16 14:30:57,050 - INFO - fetching guardian page 1 for Singapore (2014-01-01 to 2014-03-31)
2025-11-16 14:30:57,551 - INFO - fetched 5 relevant articles for Singapore after filtering
2025-11-16 14:30:58,663 - INFO - fetching guardian page 1 for Singapore (2014-04-01 to 2014-06-30)
2025-11-16 14:30:59,234 - INFO - fetched 1 relevant articles for Singapore after filtering
2025-11-16 14:31:00,341 - INFO - fetching guardian page 1 for Singapore (2014-07-01 to 2014-09-30)
2025-11-16 14:31:00,908 - INFO - fetched 2 relevant articles for Singapore after filtering
2025-11-16 14:31:02,013 - INFO - fetching guardian page 1 for Singapore (2014-10-01 to 2014-12-31)
2025-11-16 14:31:02,634 - INFO - fetched 0 relevant articles for Singapore after filtering
2025-11-16 14:31:03,739 - INFO - ✓ completed Singapore 2014 (322 articles)
2025-11-16 14:31:03,739 - INFO - using guardian api for Singapore 2015
2025-11-16 14:31:03,739 - INFO - using guardian api key: 54917b96...
2025-11-16 14:31:03,739 - INFO - fetching guardian page 1 for Singapore (2015-01-01 to 2015-03-31)
2025-11-16 14:31:04,308 - INFO - fetched 3 relevant articles for Singapore after filtering
2025-11-16 14:31:05,412 - INFO - fetching guardian page 1 for Singapore (2015-04-01 to 2015-06-30)
2025-11-16 14:31:05,922 - INFO - fetched 3 relevant articles for Singapore after filtering
2025-11-16 14:31:07,030 - INFO - using guardian api key: 7f5c4bbf...
2025-11-16 14:31:07,030 - INFO - fetching guardian page 1 for Singapore (2015-07-01 to 2015-09-30)
2025-11-16 14:31:07,625 - INFO - fetched 6 relevant articles for Singapore after filtering
2025-11-16 14:31:08,730 - INFO - fetching guardian page 1 for Singapore (2015-10-01 to 2015-12-31)
2025-11-16 14:31:09,310 - INFO - fetched 2 relevant articles for Singapore after filtering
2025-11-16 14:31:10,421 - INFO - ✓ completed Singapore 2015 (441 articles)
2025-11-16 14:31:10,421 - INFO - using guardian api for Singapore 2016
2025-11-16 14:31:10,421 - INFO - using guardian api key: 7f5c4bbf...
2025-11-16 14:31:10,421 - INFO - fetching guardian page 1 for Singapore (2016-01-01 to 2016-03-31)
2025-11-16 14:31:10,962 - INFO - fetched 4 relevant articles for Singapore after filtering
2025-11-16 14:31:12,105 - INFO - fetching guardian page 1 for Singapore (2016-04-01 to 2016-06-30)
2025-11-16 14:31:12,732 - INFO - fetched 7 relevant articles for Singapore after filtering
2025-11-16 14:31:13,844 - INFO - fetching guardian page 1 for Singapore (2016-07-01 to 2016-09-30)
2025-11-16 14:31:14,438 - INFO - fetched 3 relevant articles for Singapore after filtering
2025-11-16 14:31:15,551 - INFO - fetching guardian page 1 for Singapore (2016-10-01 to 2016-12-31)
2025-11-16 14:31:16,160 - INFO - fetched 2 relevant articles for Singapore after filtering
2025-11-16 14:31:17,271 - INFO - ✓ completed Singapore 2016 (385 articles)
2025-11-16 14:31:17,272 - INFO - using guardian api for South Africa 2010
2025-11-16 14:31:17,272 - INFO - using guardian api key: 7f5c4bbf...
2025-11-16 14:31:17,272 - INFO - fetching guardian page 1 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:18,936 - INFO - fetching guardian page 2 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:20,628 - INFO - fetching guardian page 3 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:22,259 - INFO - fetching guardian page 4 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:23,963 - INFO - fetching guardian page 5 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:25,616 - INFO - fetching guardian page 6 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:27,304 - INFO - fetching guardian page 7 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:29,008 - INFO - fetching guardian page 8 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:30,593 - INFO - fetching guardian page 9 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:32,189 - INFO - fetching guardian page 10 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:33,894 - INFO - fetching guardian page 11 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:35,554 - INFO - fetching guardian page 12 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:37,247 - INFO - fetching guardian page 13 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:38,976 - INFO - fetching guardian page 14 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:40,565 - INFO - fetching guardian page 15 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:42,179 - INFO - fetching guardian page 16 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:43,852 - INFO - fetching guardian page 17 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:45,612 - INFO - fetching guardian page 18 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:47,203 - INFO - fetching guardian page 19 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:48,932 - INFO - fetching guardian page 20 for South Africa (2010-01-01 to 2010-03-31)
2025-11-16 14:31:50,536 - INFO - fetched 19 relevant articles for South Africa after filtering
2025-11-16 14:31:51,641 - INFO - fetching guardian page 1 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:31:53,286 - INFO - fetching guardian page 2 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:31:54,964 - INFO - fetching guardian page 3 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:31:56,669 - INFO - fetching guardian page 4 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:31:58,365 - INFO - fetching guardian page 5 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:31:59,953 - INFO - fetching guardian page 6 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:01,567 - INFO - fetching guardian page 7 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:03,138 - INFO - fetching guardian page 8 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:04,835 - INFO - fetching guardian page 9 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:06,511 - INFO - fetching guardian page 10 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:08,205 - INFO - fetching guardian page 11 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:09,949 - INFO - fetching guardian page 12 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:11,645 - INFO - fetching guardian page 13 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:13,381 - INFO - fetching guardian page 14 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:15,147 - INFO - fetching guardian page 15 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:16,942 - INFO - fetching guardian page 16 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:18,570 - INFO - fetching guardian page 17 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:20,242 - INFO - fetching guardian page 18 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:21,967 - INFO - fetching guardian page 19 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:23,579 - INFO - fetching guardian page 20 for South Africa (2010-04-01 to 2010-06-30)
2025-11-16 14:32:25,262 - INFO - fetched 17 relevant articles for South Africa after filtering
2025-11-16 14:32:26,375 - INFO - fetching guardian page 1 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:28,007 - INFO - fetching guardian page 2 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:29,686 - INFO - fetching guardian page 3 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:31,404 - INFO - fetching guardian page 4 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:33,029 - INFO - fetching guardian page 5 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:34,708 - INFO - fetching guardian page 6 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:36,400 - INFO - fetching guardian page 7 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:38,091 - INFO - fetching guardian page 8 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:39,788 - INFO - fetching guardian page 9 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:41,407 - INFO - fetching guardian page 10 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:43,098 - INFO - fetching guardian page 11 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:44,810 - INFO - fetching guardian page 12 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:46,469 - INFO - fetching guardian page 13 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:48,172 - INFO - fetching guardian page 14 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:49,807 - INFO - fetching guardian page 15 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:51,480 - INFO - fetching guardian page 16 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:53,161 - INFO - fetching guardian page 17 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:32:58,824 - INFO - fetching guardian page 18 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:33:09,680 - INFO - fetching guardian page 19 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:33:30,395 - INFO - fetching guardian page 20 for South Africa (2010-07-01 to 2010-09-30)
2025-11-16 14:33:32,087 - INFO - fetched 18 relevant articles for South Africa after filtering
2025-11-16 14:33:33,197 - INFO - fetching guardian page 1 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:34,836 - INFO - fetching guardian page 2 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:36,463 - INFO - fetching guardian page 3 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:38,142 - INFO - fetching guardian page 4 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:39,839 - INFO - fetching guardian page 5 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:41,538 - INFO - fetching guardian page 6 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:43,230 - INFO - fetching guardian page 7 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:44,840 - INFO - fetching guardian page 8 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:46,431 - INFO - fetching guardian page 9 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:48,096 - INFO - fetching guardian page 10 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:49,789 - INFO - fetching guardian page 11 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:51,510 - INFO - fetching guardian page 12 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:33:53,194 - INFO - fetching guardian page 13 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:34:38,552 - INFO - fetching guardian page 14 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:34:40,246 - INFO - fetching guardian page 15 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:34:41,950 - INFO - fetching guardian page 16 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:34:43,543 - INFO - fetching guardian page 17 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:34:45,142 - INFO - fetching guardian page 18 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:34:46,822 - INFO - fetching guardian page 19 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:34:48,504 - INFO - fetching guardian page 20 for South Africa (2010-10-01 to 2010-12-31)
2025-11-16 14:34:50,226 - INFO - fetched 20 relevant articles for South Africa after filtering
2025-11-16 14:34:51,344 - INFO - ✓ completed South Africa 2010 (318 articles)
2025-11-16 14:34:51,344 - INFO - using guardian api for South Africa 2011
2025-11-16 14:34:51,344 - INFO - using guardian api key: 7f5c4bbf...
2025-11-16 14:34:51,344 - INFO - fetching guardian page 1 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:34:52,997 - INFO - fetching guardian page 2 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:34:54,578 - INFO - fetching guardian page 3 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:34:56,247 - INFO - fetching guardian page 4 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:34:57,956 - INFO - fetching guardian page 5 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:34:59,637 - INFO - fetching guardian page 6 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:35:31,279 - INFO - fetching guardian page 7 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:35:32,971 - INFO - fetching guardian page 8 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:35:34,650 - INFO - fetching guardian page 9 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:35:36,391 - INFO - fetching guardian page 10 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:35:38,049 - INFO - fetching guardian page 11 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:35:40,861 - INFO - fetching guardian page 12 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:35:43,485 - INFO - fetching guardian page 13 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:36:22,261 - INFO - fetching guardian page 14 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:36:28,495 - INFO - fetching guardian page 15 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:36:30,135 - INFO - fetching guardian page 16 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:36:36,072 - INFO - fetching guardian page 17 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:36:37,691 - INFO - fetching guardian page 18 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:36:39,399 - INFO - fetching guardian page 19 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:36:41,028 - INFO - fetching guardian page 20 for South Africa (2011-01-01 to 2011-03-31)
2025-11-16 14:36:42,696 - INFO - fetched 23 relevant articles for South Africa after filtering
2025-11-16 14:36:43,803 - INFO - fetching guardian page 1 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:36:45,432 - INFO - fetching guardian page 2 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:36:47,138 - INFO - fetching guardian page 3 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:36:48,836 - INFO - fetching guardian page 4 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:36:50,454 - INFO - fetching guardian page 5 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:36:52,142 - INFO - fetching guardian page 6 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:36:54,089 - INFO - fetching guardian page 7 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:36:55,831 - INFO - fetching guardian page 8 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:36:57,493 - INFO - fetching guardian page 9 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:36:59,192 - INFO - fetching guardian page 10 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:00,901 - INFO - fetching guardian page 11 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:02,485 - INFO - fetching guardian page 12 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:04,099 - INFO - fetching guardian page 13 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:05,772 - INFO - fetching guardian page 14 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:07,450 - INFO - fetching guardian page 15 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:09,152 - INFO - fetching guardian page 16 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:40,802 - INFO - fetching guardian page 17 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:42,475 - INFO - fetching guardian page 18 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:44,161 - INFO - fetching guardian page 19 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:45,885 - INFO - fetching guardian page 20 for South Africa (2011-04-01 to 2011-06-30)
2025-11-16 14:37:47,556 - INFO - fetched 18 relevant articles for South Africa after filtering
2025-11-16 14:37:48,664 - INFO - fetching guardian page 1 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:37:50,344 - INFO - fetching guardian page 2 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:37:52,036 - INFO - fetching guardian page 3 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:37:53,742 - INFO - fetching guardian page 4 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:37:55,426 - INFO - fetching guardian page 5 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:37:57,178 - INFO - fetching guardian page 6 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:37:58,843 - INFO - fetching guardian page 7 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:38:00,548 - INFO - fetching guardian page 8 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:38:02,241 - INFO - fetching guardian page 9 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:38:03,870 - INFO - fetching guardian page 10 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:38:05,552 - INFO - fetching guardian page 11 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:38:07,257 - INFO - fetching guardian page 12 for South Africa (2011-07-01 to 2011-09-30)
2025-11-16 14:38:08,938 - INFO - fetching guardian page 13 for South Africa (2011-07-01 to 2011-09-30)
